date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:42:18	56125/56125	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2010%20Aug%202026%2007:42:18%20GMT	https://ristechy.com/download-fts-18-deluxe-edition-apk-obb-data	ristechy.com/download-fts-18-deluxe-edition-apk-obb-data	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:19	28696/28696	---M--	200	added ('OK')	image/webp	etag:%227018-6506e9a2-1aa4c07;;;%22	https://ristechy.com/wp-content/uploads/2021/04/FTS_2022_installation_1-1024x617.png.webp	ristechy.com/wp-content/uploads/2021/04/FTS_2022_installation_1-1024x617.png.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:20	20702/20702	---M--	200	added ('OK')	image/webp	etag:%2250de-6506e9a6-1aa2d14;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_2.png.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_2.png.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:22	122476/122476	---M--	200	added ('OK')	image/webp	etag:%221de6c-6193fdda-1aa2d4e;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_3-1024x380.png.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_3-1024x380.png.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:23	16390/16390	---M--	200	added ('OK')	image/webp	etag:%224006-6506e9b0-1aa3096;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_4-1024x380.png.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_4-1024x380.png.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:23	16980/16980	---M--	200	added ('OK')	image/webp	etag:%224254-6506e9bc-1aa2f7e;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_5-1024x651.png.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_5-1024x651.png.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:25	30866/30866	---M--	200	added ('OK')	image/webp	etag:%227892-6506e9b6-1aa2f99;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_6-1024x663.png.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_6-1024x663.png.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:25	28606/28606	---M--	200	added ('OK')	image/webp	etag:%226fbe-6506e9c2-1aa3309;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_8-1024x617.png.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_8-1024x617.png.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:26	14826/14826	---M--	200	added ('OK')	image/webp	etag:%2239ea-6506e9c6-1aa317f;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_9-1024x478.png.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_installation_9-1024x478.png.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:42:27%20GMT	https://ristechy.com/fts_2022_screenshot_2	ristechy.com/fts_2022_screenshot_2	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:28	116190/116190	---M--	200	added ('OK')	image/jpeg	etag:%221c5de-6506e9de-1aa32f7;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_2.jpg	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_2.jpg	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:29	7508/7508	---M--	200	added ('OK')	image/webp	etag:%221d54-6506e9e0-1aa2fbf;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_2-150x150.jpg.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_2-150x150.jpg.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:42:30%20GMT	https://ristechy.com/fts_2022_screenshot_4-2	ristechy.com/fts_2022_screenshot_4-2	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:32	122846/122846	---M--	200	added ('OK')	image/jpeg	etag:%221dfde-6506ea14-1aa2e06;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_4-1.jpg	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_4-1.jpg	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:32	6790/6790	---M--	200	added ('OK')	image/webp	etag:%221a86-6506ea16-1aa2f5c;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_4-1-150x150.jpg.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_4-1-150x150.jpg.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:42:33%20GMT	https://ristechy.com/fts_2022_screenshot_4	ristechy.com/fts_2022_screenshot_4	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:35	122905/122905	---M--	200	added ('OK')	image/jpeg	etag:%221e019-6506ea00-1aa2d29;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_4.jpg	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_4.jpg	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:35	6950/6950	---M--	200	added ('OK')	image/webp	etag:%221b26-6506ea02-1aa323b;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_4-150x150.jpg.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_4-150x150.jpg.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:42:36%20GMT	https://ristechy.com/fts_2022_screenshot_3-2	ristechy.com/fts_2022_screenshot_3-2	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:38	104261/104261	---M--	200	added ('OK')	image/jpeg	etag:%2219745-6506ea38-1aa2eed;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_3-1.jpg	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_3-1.jpg	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:38	6714/6714	---M--	200	added ('OK')	image/webp	etag:%221a3a-6506ea3c-1aa3402;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_3-1-150x150.jpg.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_3-1-150x150.jpg.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:42:39%20GMT	https://ristechy.com/fts_2022_screenshot_3	ristechy.com/fts_2022_screenshot_3	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:41	104261/104261	---M--	200	added ('OK')	image/jpeg	etag:%2219745-6506ea28-1aa3224;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_3.jpg	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_3.jpg	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:41	6714/6714	---M--	200	added ('OK')	image/webp	etag:%221a3a-6506ea2a-1aa2fcd;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_3-150x150.jpg.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_3-150x150.jpg.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:42:42%20GMT	https://ristechy.com/fts_2022_screenshot_1	ristechy.com/fts_2022_screenshot_1	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:44	87342/87342	---M--	200	added ('OK')	image/jpeg	etag:%221552e-6506e9ee-1aa329e;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_1.jpg	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_1.jpg	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:44	4940/4940	---M--	200	added ('OK')	image/webp	etag:%22134c-6506e9f2-1aa2f1f;;;%22	https://ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_1-150x150.jpg.webp	ristechy.com/wp-content/uploads/2021/05/FTS_2022_Screenshot_1-150x150.jpg.webp	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:45	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.7ff.delayed	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:45	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.800.delayed	(from https://ristechy.com/first-touch-soccer-2022-fts-mod-apk)
10:42:45	763/763	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/first-touch-soccer-2018-hd-fts-18-apk/feed	ristechy.com/first-touch-soccer-2018-hd-fts-18-apk/feed	(from https://ristechy.com/first-touch-soccer-2018-hd-fts-18-apk)
10:42:46	2496/2496	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:42:46%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Ffirst-touch-soccer-2018-hd-fts-18-apk	ristechy.com/wp-json/oembed/1.0/embedb229.json	(from https://ristechy.com/first-touch-soccer-2018-hd-fts-18-apk)
10:42:47	2684/2684	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:42:47%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Ffirst-touch-soccer-2018-hd-fts-18-apk&format=xml	ristechy.com/wp-json/oembed/1.0/embed63b1	(from https://ristechy.com/first-touch-soccer-2018-hd-fts-18-apk)
10:42:49	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.805.delayed	(from https://ristechy.com/first-touch-soccer-2018-hd-fts-18-apk)
10:42:49	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.806.delayed	(from https://ristechy.com/first-touch-soccer-2018-hd-fts-18-apk)
10:42:49	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.807.delayed	(from https://ristechy.com/first-touch-soccer-2018-hd-fts-18-apk)
10:42:49	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.808.delayed	(from https://ristechy.com/first-touch-soccer-2018-hd-fts-18-apk)
10:42:49	17659/17659	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:42:48%20GMT	https://ristechy.com/wp-json/wp/v2/posts/3996	ristechy.com/wp-json/wp/v2/posts/3996.json	(from https://ristechy.com/first-touch-soccer-2018-hd-fts-18-apk)
10:42:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:42:49%20GMT	https://ristechy.com/?p=3996	ristechy.com/index78e3.html	(from https://ristechy.com/first-touch-soccer-2018-hd-fts-18-apk)
10:42:50	9006/9006	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk/feed	ristechy.com/first-touch-soccer-2019-mod-fts-19-apk/feed	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:50	2719/2719	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:42:50%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Ffirst-touch-soccer-2019-mod-fts-19-apk	ristechy.com/wp-json/oembed/1.0/embed1035.json	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:51	2907/2907	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:42:51%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Ffirst-touch-soccer-2019-mod-fts-19-apk&format=xml	ristechy.com/wp-json/oembed/1.0/embed80e3	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:53	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.80d.delayed	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:53	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.80e.delayed	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:53	21263/21263	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:42:52%20GMT	https://ristechy.com/wp-json/wp/v2/posts/3946	ristechy.com/wp-json/wp/v2/posts/3946.json	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:42:53%20GMT	https://ristechy.com/Android	ristechy.com/Android	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:42:53%20GMT	https://ristechy.com/?p=3946	ristechy.com/indexd2bf.html	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:54	11810/11810	---M--	200	added ('OK')	image/webp	etag:%222e22-6370cd52-1ac12b7;;;%22	https://ristechy.com/wp-content/uploads/2018/10/First-touch-2019-1-300x169.jpg.webp	ristechy.com/wp-content/uploads/2018/10/First-touch-2019-1-300x169.jpg.webp	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:56	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.812.delayed	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:56	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.813.delayed	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:56	101830/101830	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202026%2007:42:55%20GMT	https://ristechy.com/soccer-manager-2019-apk-sm-19	ristechy.com/soccer-manager-2019-apk-sm-19.html	(from https://ristechy.com/first-touch-soccer-2019-mod-fts-19-apk)
10:42:56	2923/2923	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk/feed	ristechy.com/dream-league-soccer-2018-dls-18-mod-apk/feed	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:42:57	2727/2727	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:42:57%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fdream-league-soccer-2018-dls-18-mod-apk	ristechy.com/wp-json/oembed/1.0/embed6929.json	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:42:58	2915/2915	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:42:58%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fdream-league-soccer-2018-dls-18-mod-apk&format=xml	ristechy.com/wp-json/oembed/1.0/embedce3e	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:43:00	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.818.delayed	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:43:00	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.819.delayed	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:43:00	21936/21936	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:42:59%20GMT	https://ristechy.com/wp-json/wp/v2/posts/4000	ristechy.com/wp-json/wp/v2/posts/4000.json	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:43:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:43:00%20GMT	https://ristechy.com/dream-league-soccer-2019-mod-apk-obb	ristechy.com/dream-league-soccer-2019-mod-apk-obb	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:43:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:43:00%20GMT	https://ristechy.com/?p=4000	ristechy.com/index854d.html	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:43:02	36246/36246	---M--	200	added ('OK')	image/webp	etag:%228d96-65044582-1ac125a;;;%22	https://ristechy.com/wp-content/uploads/2018/10/dls18-mod-apk.jpg.webp	ristechy.com/wp-content/uploads/2018/10/dls18-mod-apk.jpg.webp	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:43:02	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.81c.delayed	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:43:02	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.81d.delayed	(from https://ristechy.com/dream-league-soccer-2018-dls-18-mod-apk)
10:43:02	7349/7349	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1/feed	ristechy.com/dream-league-soccer-2019-mod-apk-obb-1/feed	(from https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1)
10:43:03	2745/2745	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:43:03%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fdream-league-soccer-2019-mod-apk-obb-1	ristechy.com/wp-json/oembed/1.0/embed3e9e.json	(from https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1)
10:43:04	2934/2934	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:43:04%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Fdream-league-soccer-2019-mod-apk-obb-1&format=xml	ristechy.com/wp-json/oembed/1.0/embedbade	(from https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1)
10:43:06	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.822.delayed	(from https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1)
10:43:06	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.823.delayed	(from https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1)
10:43:06	19600/19600	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:43:05%20GMT	https://ristechy.com/wp-json/wp/v2/posts/4691	ristechy.com/wp-json/wp/v2/posts/4691.json	(from https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1)
10:43:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:43:06%20GMT	https://ristechy.com/?p=4691	ristechy.com/indexd6db.html	(from https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1)
10:43:07	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.825.delayed	(from https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1)
10:43:07	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.826.delayed	(from https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1)
10:43:07	171517/171517	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202026%2007:43:06%20GMT	https://ristechy.com/dls-2020-gold-edition-mod-apk-dream-league-soccer-20	ristechy.com/dls-2020-gold-edition-mod-apk-dream-league-soccer-20.html	(from https://ristechy.com/dream-league-soccer-2019-mod-apk-obb-1)
10:43:08	8405/8405	---MCZ	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/fifa-2023-mod-14-apk-obb-offline/feed	ristechy.com/fifa-2023-mod-14-apk-obb-offline/feed	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:08	2706/2706	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:43:08%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Ffifa-2023-mod-14-apk-obb-offline	ristechy.com/wp-json/oembed/1.0/embed9e98.json	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:09	2894/2894	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:43:09%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Ffifa-2023-mod-14-apk-obb-offline&format=xml	ristechy.com/wp-json/oembed/1.0/embedf6d0-2	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:11	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.82b.delayed	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:11	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.82c.delayed	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:11	26695/26695	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:43:10%20GMT	https://ristechy.com/wp-json/wp/v2/posts/14229	ristechy.com/wp-json/wp/v2/posts/14229.json	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:11	131042/131042	---M--	200	added ('OK')	image/webp	etag:%221ffe2-65083f44-1ac1a9c;;;%22	https://ristechy.com/wp-content/uploads/2022/09/FIFA_2023_mod_14_offline_apk.png.webp	ristechy.com/wp-content/uploads/2022/09/FIFA_2023_mod_14_offline_apk.png.webp	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:43:11%20GMT	https://ristechy.com/?p=14229	ristechy.com/indexc1ec.html	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:13	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.82f.delayed	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:13	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.830.delayed	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:13	120583/120583	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Aug%202026%2006:40:45%20GMT	https://ristechy.com/fifa-14-mod-fifa-18-offline-android	ristechy.com/fifa-14-mod-fifa-18-offline-android.html	(from https://ristechy.com/fifa-2023-mod-14-apk-obb-offline)
10:43:13	53804/53804	---M--	200	added ('OK')	image/webp	etag:%22d22c-6506ef4a-1aa52ca;;;%22	https://ristechy.com/wp-content/uploads/2021/10/fifa_22_mod_apk-offline.jpg.webp	ristechy.com/wp-content/uploads/2021/10/fifa_22_mod_apk-offline.jpg.webp	(from https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download)
10:43:14	6878/6878	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e5e799fac682bc15fec0cf76add0ed6b%22	https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download/feed	ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download/feed	(from https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download)
10:43:15	2702/2702	---M-Z	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:43:15%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Ffifa-2022-mod-fifa-14-apk-obb-download	ristechy.com/wp-json/oembed/1.0/embedb6c8.json	(from https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download)
10:43:16	2890/2890	---M-Z	200	added ('OK')	text/xml	date:Mon,%2010%20Aug%202026%2007:43:16%20GMT	https://ristechy.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fristechy.com%2Ffifa-2022-mod-fifa-14-apk-obb-download&format=xml	ristechy.com/wp-json/oembed/1.0/embed268b	(from https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download)
10:43:18	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.836.delayed	(from https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download)
10:43:18	0/-1	---M--	301	error ('')			https://ristechy.com/author/ristechy	ristechy.com/author/ristechy.837.delayed	(from https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download)
10:43:18	51700/51700	---MCZ	200	added ('OK')	application/json	date:Mon,%2010%20Aug%202026%2007:43:17%20GMT	https://ristechy.com/wp-json/wp/v2/posts/12483	ristechy.com/wp-json/wp/v2/posts/12483.json	(from https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download)
10:43:18	17330/17330	---M--	200	added ('OK')	image/webp	etag:%2243b2-6506ecc2-1aa4199;;;%22	https://ristechy.com/wp-content/uploads/2021/07/fifa_2022_Mod_fifa_14-Apk_installation-1-1024x454.jpg.webp	ristechy.com/wp-content/uploads/2021/07/fifa_2022_Mod_fifa_14-Apk_installation-1-1024x454.jpg.webp	(from https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download)
10:43:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Aug%202026%2007:43:18%20GMT	https://ristechy.com/?p=12483	ristechy.com/indexa828.html	(from https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download)
10:43:19	22340/22340	---M--	200	added ('OK')	image/webp	etag:%225744-6506ecd0-1aa3b0c;;;%22	https://ristechy.com/wp-content/uploads/2021/07/fifa_2022_Mod_fifa_14-Apk_installation-2.jpg.webp	ristechy.com/wp-content/uploads/2021/07/fifa_2022_Mod_fifa_14-Apk_installation-2.jpg.webp	(from https://ristechy.com/fifa-2022-mod-fifa-14-apk-obb-download)
